work_id,state,constituency,mp_name,work_category,sanction_amount,work_status,analysis_mode,effectively_completed,risk_score,risk_category,n_signals_available,split_payment_flag,is_govt_body,any_is_anomaly_v2,any_is_anomaly_lof,cost_deviation_pct,utilization_pct_completed,recommendation_to_sanction_days,rule_expenditure_over_sanction,rule_extreme_delay,rule_vendor_concentration,known_false_positive
WS/MP423/2024-2025/133961,Bihar,JHANJHARPUR,Ramprit Mandal,Normal/Others,1096000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,28.0,False,False,False,False
WS/MP423/2024-2025/133962,Bihar,JHANJHARPUR,Ramprit Mandal,Normal/Others,1096000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,28.0,False,False,False,False
WS/MP423/2024-2025/133963,Bihar,JHANJHARPUR,Ramprit Mandal,Normal/Others,1096000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,28.0,False,False,False,False
WS/MP423/2024-2025/133964,Bihar,JHANJHARPUR,Ramprit Mandal,Normal/Others,1451000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,213.0,False,False,False,False
WS/MP423/2024-2025/133965,Bihar,JHANJHARPUR,Ramprit Mandal,Normal/Others,1096000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,28.0,False,False,False,False
WS/MP423/2024-2025/133966,Bihar,JHANJHARPUR,Ramprit Mandal,Normal/Others,1096000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,28.0,False,False,False,False
WS/MP423/2024-2025/133967,Bihar,JHANJHARPUR,Ramprit Mandal,Normal/Others,1096000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,28.0,False,False,False,False
WS/MP423/2024-2025/133968,Bihar,JHANJHARPUR,Ramprit Mandal,Normal/Others,1096000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,28.0,False,False,False,False
WS/MP423/2024-2025/133969,Bihar,JHANJHARPUR,Ramprit Mandal,Normal/Others,1096000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,28.0,False,False,False,False
WS/MP423/2024-2025/133970,Bihar,JHANJHARPUR,Ramprit Mandal,Normal/Others,1096000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,28.0,False,False,False,False
WS/MP423/2024-2025/133971,Bihar,JHANJHARPUR,Ramprit Mandal,Normal/Others,239686.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,99.0,False,False,False,False
WS/MP423/2024-2025/133973,Bihar,JHANJHARPUR,Ramprit Mandal,Normal/Others,994000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,232.0,False,False,False,False
WS/MP423/2024-2025/133975,Bihar,JHANJHARPUR,Ramprit Mandal,Normal/Others,994000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,232.0,False,False,False,False
WS/MP423/2024-2025/133976,Bihar,JHANJHARPUR,Ramprit Mandal,Normal/Others,994000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,232.0,False,False,False,False
WS/MP18032/2024-2025/134022,Bihar,BUXAR,SUDHAKAR SINGH,Normal/Others,1496846.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,62.0,False,False,False,False
WS/MP18032/2024-2025/134023,Bihar,BUXAR,SUDHAKAR SINGH,Normal/Others,1496484.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,62.0,False,False,False,False
WS/MP18032/2024-2025/134024,Bihar,BUXAR,SUDHAKAR SINGH,Normal/Others,1497484.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,62.0,False,False,False,False
WS/MP18032/2024-2025/134025,Bihar,BUXAR,SUDHAKAR SINGH,Normal/Others,899640.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,238.0,False,False,False,False
WS/MP18032/2024-2025/134026,Bihar,BUXAR,SUDHAKAR SINGH,Normal/Others,495133.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,129.0,False,False,False,False
WS/MP18032/2025-2026/134031,Bihar,BUXAR,SUDHAKAR SINGH,Repair and Renovation,487094.0,Physical Inspection,Early-Warning,False,16.4,Low,3,False,False,,,,,487.0,False,True,False,False
WS/MP18032/2024-2025/134034,Bihar,BUXAR,SUDHAKAR SINGH,Normal/Others,1491632.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,129.0,False,False,False,False
WS/MP18032/2024-2025/134035,Bihar,BUXAR,SUDHAKAR SINGH,Normal/Others,966987.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,178.0,False,False,False,False
WS/MP18032/2024-2025/134037,Bihar,BUXAR,SUDHAKAR SINGH,Normal/Others,987671.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,86.0,False,False,False,False
WS/MP18032/2024-2025/134038,Bihar,BUXAR,SUDHAKAR SINGH,Normal/Others,991583.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,139.0,False,False,False,False
WS/MP18032/2024-2025/134039,Bihar,BUXAR,SUDHAKAR SINGH,Normal/Others,498672.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,147.0,False,False,False,False
WS/MP18032/2024-2025/134041,Bihar,BUXAR,SUDHAKAR SINGH,Normal/Others,447000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,139.0,False,False,False,False
WS/MP632/2024-2025/134091,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,1250000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,110.0,False,False,False,False
WS/MP632/2024-2025/134092,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,216919.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,110.0,False,False,False,False
WS/MP632/2024-2025/134093,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,294496.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,110.0,False,False,False,False
WS/MP632/2024-2025/134094,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,218008.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,111.0,False,False,False,False
WS/MP632/2024-2025/134095,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,176535.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,246.0,False,False,False,False
WS/MP632/2024-2025/134096,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,215081.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,110.0,False,False,False,False
WS/MP632/2024-2025/134100,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,218570.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,110.0,False,False,False,False
WS/MP632/2024-2025/134101,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,250000.0,Sanction,Early-Warning,False,0.0,Low,3,False,False,,,,,110.0,False,False,False,False
WS/MP632/2024-2025/134102,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,216033.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,110.0,False,False,False,False
WS/MP632/2024-2025/134103,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,250000.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,127.0,False,False,False,False
WS/MP632/2024-2025/134104,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,219694.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,127.0,False,False,False,False
WS/MP632/2024-2025/134105,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,250000.0,Sanction,Early-Warning,False,0.0,Low,3,False,False,,,,,127.0,False,False,False,False
WS/MP632/2024-2025/134106,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,286879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,127.0,False,False,False,False
WS/MP632/2025-2026/134107,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,200000.0,Sanction,Early-Warning,False,6.2,Low,3,False,False,,,,,334.0,False,True,False,False
WS/MP345/2024-2025/134123,Kerala,KOLLAM,Shri NK Premachandran,Normal/Others,4740188.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,25.0,False,False,False,False
WS/MP345/2024-2025/134136,Kerala,KOLLAM,Shri NK Premachandran,Normal/Others,1303959.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,124.0,False,False,False,False
WS/MP345/2024-2025/134137,Kerala,KOLLAM,Shri NK Premachandran,Normal/Others,512291.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,120.0,False,False,False,False
WS/MP345/2024-2025/134140,Kerala,KOLLAM,Shri NK Premachandran,Normal/Others,293492.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,4.0,False,False,False,False
WS/MP345/2024-2025/134143,Kerala,KOLLAM,Shri NK Premachandran,Normal/Others,1182588.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,19.0,False,False,False,False
WS/MP345/2024-2025/134144,Kerala,KOLLAM,Shri NK Premachandran,Normal/Others,338444.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,19.0,False,False,False,False
WS/MP345/2024-2025/134145,Kerala,KOLLAM,Shri NK Premachandran,Normal/Others,96867.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,63.0,False,False,False,False
WS/MP18182/2024-2025/134222,Tamil Nadu,TENKASI(SC),DR RANI SRI KUMAR,Normal/Others,2486079.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,58.0,False,False,False,False
WS/MP18182/2024-2025/134223,Tamil Nadu,TENKASI(SC),DR RANI SRI KUMAR,Normal/Others,2493302.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,73.0,False,False,False,False
WS/MP18182/2024-2025/134224,Tamil Nadu,TENKASI(SC),DR RANI SRI KUMAR,Normal/Others,2481067.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,58.0,False,False,False,False
WS/MP18182/2024-2025/134225,Tamil Nadu,TENKASI(SC),DR RANI SRI KUMAR,Normal/Others,2482079.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,73.0,False,False,False,False
WS/MP18067/2025-2026/134321,Haryana,SONEPAT,SATPAL BRAHAMCHARI,Normal/Others,545000.0,Work partially Completed,Early-Warning,False,37.308192296220795,Medium,6,False,False,False,False,38.556165717110005,,339.0,False,True,False,False
WS/MP18067/2025-2026/134322,Haryana,SONEPAT,SATPAL BRAHAMCHARI,Normal/Others,499000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,54.0,False,False,False,False
WS/MP18067/2025-2026/134323,Haryana,SONEPAT,SATPAL BRAHAMCHARI,Normal/Others,300000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,54.0,False,False,False,False
WS/MP485/2024-2025/134327,West Bengal,JOYNAGAR(SC),Pratima Mondal,Normal/Others,346475.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,51.0,False,False,False,False
WS/MP485/2024-2025/134328,West Bengal,JOYNAGAR(SC),Pratima Mondal,Normal/Others,345679.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,51.0,False,False,False,False
WS/MP485/2024-2025/134329,West Bengal,JOYNAGAR(SC),Pratima Mondal,Normal/Others,499673.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,51.0,False,False,False,False
WS/MP485/2024-2025/134330,West Bengal,JOYNAGAR(SC),Pratima Mondal,Normal/Others,346477.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,51.0,False,False,False,False
WS/MP485/2024-2025/134331,West Bengal,JOYNAGAR(SC),Pratima Mondal,Normal/Others,499680.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,51.0,False,False,False,False
WS/MP485/2024-2025/134332,West Bengal,JOYNAGAR(SC),Pratima Mondal,Normal/Others,1998845.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,51.0,False,False,False,False
WS/MP485/2024-2025/134334,West Bengal,JOYNAGAR(SC),Pratima Mondal,Normal/Others,449935.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,51.0,False,False,False,False
WS/MP485/2024-2025/134337,West Bengal,JOYNAGAR(SC),Pratima Mondal,Normal/Others,238772.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,51.0,False,False,False,False
WS/MP485/2024-2025/134338,West Bengal,JOYNAGAR(SC),Pratima Mondal,Normal/Others,349500.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,51.0,False,False,False,False
WS/MP389/2024-2025/134429,Rajasthan,PALI,Shri PP Chaudhary,Normal/Others,2257000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,163.0,False,False,False,False
WS/MP18065/2024-2025/134434,Haryana,ROHTAK,DEEPENDER SINGH HOODA,Normal/Others,493629.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,98.0,False,False,False,False
WS/MP858/2024-2025/134457,West Bengal,BOLPUR(SC),Asit Kumar Mal,Normal/Others,480941.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,106.0,False,False,False,False
WS/MP858/2024-2025/134458,West Bengal,BOLPUR(SC),Asit Kumar Mal,Normal/Others,481037.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,106.0,False,False,False,False
WS/MP858/2024-2025/134459,West Bengal,BOLPUR(SC),Asit Kumar Mal,Normal/Others,483060.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,106.0,False,False,False,False
WS/MP858/2024-2025/134461,West Bengal,BOLPUR(SC),Asit Kumar Mal,Normal/Others,483060.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,105.0,False,False,False,False
WS/MP858/2024-2025/134462,West Bengal,BOLPUR(SC),Asit Kumar Mal,Normal/Others,482916.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,105.0,False,False,False,False
WS/MP858/2024-2025/134463,West Bengal,BOLPUR(SC),Asit Kumar Mal,Normal/Others,481037.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,105.0,False,False,False,False
WS/MP18159/2024-2025/134479,Rajasthan,ALWAR,BHUPENDER YADAV,Repair and Renovation,150000.0,Sanction,Early-Warning,False,0.0,Low,3,False,False,,,,,124.0,False,False,False,False
WS/MP632/2025-2026/134588,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,50000.0,Sanction,Early-Warning,False,0.0,Low,3,False,False,,,,,278.0,False,False,False,False
WS/MP632/2024-2025/134589,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,50000.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,123.0,False,False,False,False
WS/MP632/2026-2027/134591,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,96734.0,Sanction,Early-Warning,False,27.733333333333334,Medium,3,False,False,,,,,657.0,False,True,False,False
WS/MP18278/2024-2025/134629,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,1000000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,44.0,False,False,False,False
WS/MP18278/2024-2025/134630,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,1000000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,46.0,False,False,False,False
WS/MP18278/2024-2025/134631,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,500000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,30.0,False,False,False,False
WS/MP18278/2024-2025/134632,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,1000000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,30.0,False,False,False,False
WS/MP18278/2024-2025/134633,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,1000000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,30.0,False,False,False,False
WS/MP18278/2024-2025/134638,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,300000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18278/2024-2025/134644,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,1000000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18278/2024-2025/134646,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,999550.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18278/2024-2025/134649,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,998871.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,29.0,False,False,False,False
WS/MP18278/2024-2025/134655,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,700000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,46.0,False,False,False,False
WS/MP18278/2024-2025/134658,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,999744.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,50.0,False,False,False,False
WS/MP18278/2024-2025/134660,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,999856.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,44.0,False,False,False,False
WS/MP18278/2024-2025/134661,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,500000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,95.0,False,False,False,False
WS/MP18278/2024-2025/134665,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,881196.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,74.0,False,False,False,False
WS/MP18278/2024-2025/134666,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,999772.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,52.0,False,False,False,False
WS/MP18278/2024-2025/134667,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,1200000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,45.0,False,False,False,False
WS/MP18278/2024-2025/134668,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,1500000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,11.0,False,False,False,False
WS/MP18278/2024-2025/134670,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,598982.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,43.0,False,False,False,False
WS/MP18278/2024-2025/134671,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,500000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,16.0,False,False,False,False
WS/MP18278/2024-2025/134672,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,991511.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,11.0,False,False,False,False
WS/MP18278/2024-2025/134673,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,499906.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,24.0,False,False,False,False
WS/MP18278/2024-2025/134674,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,998000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,23.0,False,False,False,False
WS/MP508/2024-2025/134677,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,435000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,138.0,False,False,False,False
WS/MP508/2024-2025/134680,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,435000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,138.0,False,False,False,False
WS/MP508/2024-2025/134684,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,435000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,138.0,False,False,False,False
WS/MP508/2024-2025/134687,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,435000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,191.0,False,False,False,False
WS/MP508/2024-2025/134688,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,435000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,191.0,False,False,False,False
WS/MP508/2024-2025/134689,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,435000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,191.0,False,False,False,False
WS/MP552/2024-2025/134699,Bihar,PURVI CHAMPARAN,Radha Mohan Singh,Normal/Others,1491420.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,52.0,False,False,False,False
WS/MP552/2024-2025/134702,Bihar,PURVI CHAMPARAN,Radha Mohan Singh,Normal/Others,1363504.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,37.0,False,False,False,False
WS/MP18006/2024-2025/134703,Andhra Pradesh,CHITTOOR,DAGGUMALLA PRASADA RAO,Normal/Others,500000.0,Work Completed,Audit,True,0.0,Low,4,False,False,,,,99.99860000000001,18.0,False,False,False,False
WS/MP508/2025-2026/134707,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,435000.0,Physical Inspection,Early-Warning,False,15.466666666666665,Low,3,False,False,,,,,473.0,False,True,False,False
WS/MP508/2025-2026/134708,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,434956.0,Physical Inspection,Audit,True,5.12,Low,4,False,False,,,,100.0,319.0,False,True,False,False
WS/MP508/2025-2026/134709,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,434956.0,Physical Inspection,Audit,True,5.12,Low,4,False,False,,,,100.0,319.0,False,True,False,False
WS/MP508/2025-2026/134710,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,435000.0,Physical Inspection,Audit,True,5.6,Low,4,False,False,,,,100.0,331.0,False,True,False,False
WS/MP508/2025-2026/134711,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,435000.0,Physical Inspection,Audit,True,5.6,Low,4,False,False,,,,100.0,331.0,False,True,False,False
WS/MP18065/2025-2026/134736,Haryana,ROHTAK,DEEPENDER SINGH HOODA,Normal/Others,1000000.0,Physical Inspection,Early-Warning,False,46.00119538663752,Medium,6,False,False,False,True,-28.71691994882048,,392.0,False,True,False,False
WS/MP18065/2024-2025/134737,Haryana,ROHTAK,DEEPENDER SINGH HOODA,Normal/Others,800000.0,Work Completed,Audit,True,3.630150000000003,Low,4,False,False,,,,89.91624999999999,74.0,False,False,False,False
WS/MP18065/2024-2025/134739,Haryana,ROHTAK,DEEPENDER SINGH HOODA,Normal/Others,500000.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,126.0,False,False,False,False
